# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hplc_gra_single_form_analytes_model
# start_datetime = 2024-12-26 16:01:57 UTC
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 1e-12 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 1e+07 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     jacobian = true
#     iter = 2000 (Default)
#     save_iterations = false (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpBdw05j/standata-3f014842398523.json
# init = /tmp/RtmpBdw05j/init-3f01486164c694_1.json
# random
#   seed = 1244
# output
#   file = /home/wiczling/Documents/optimal-design/stanfiles/9-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/wiczling/Documents/optimal-design/stanfiles/hplc-gra-single-form-analytes-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=hplc-gra-single-form-analytes_model
lp__,param.1.1,param.2.1,param.3.1,param.4.1,param.5.1,param.6.1,param.7.1,param.8.1,param.9.1,param.10.1,param.11.1,param.12.1,param.13.1,param.14.1,param.15.1,param.16.1,param.17.1,param.18.1,param.19.1,param.20.1,param.21.1,param.22.1,param.23.1,param.24.1,param.25.1,param.26.1,param.27.1,param.28.1,param.29.1,param.30.1,param.31.1,param.32.1,param.33.1,param.34.1,param.35.1,param.36.1,param.37.1,param.38.1,param.39.1,param.40.1,param.41.1,param.42.1,param.43.1,param.44.1,param.45.1,param.46.1,param.47.1,param.48.1,param.49.1,param.50.1,param.1.2,param.2.2,param.3.2,param.4.2,param.5.2,param.6.2,param.7.2,param.8.2,param.9.2,param.10.2,param.11.2,param.12.2,param.13.2,param.14.2,param.15.2,param.16.2,param.17.2,param.18.2,param.19.2,param.20.2,param.21.2,param.22.2,param.23.2,param.24.2,param.25.2,param.26.2,param.27.2,param.28.2,param.29.2,param.30.2,param.31.2,param.32.2,param.33.2,param.34.2,param.35.2,param.36.2,param.37.2,param.38.2,param.39.2,param.40.2,param.41.2,param.42.2,param.43.2,param.44.2,param.45.2,param.46.2,param.47.2,param.48.2,param.49.2,param.50.2,param.1.3,param.2.3,param.3.3,param.4.3,param.5.3,param.6.3,param.7.3,param.8.3,param.9.3,param.10.3,param.11.3,param.12.3,param.13.3,param.14.3,param.15.3,param.16.3,param.17.3,param.18.3,param.19.3,param.20.3,param.21.3,param.22.3,param.23.3,param.24.3,param.25.3,param.26.3,param.27.3,param.28.3,param.29.3,param.30.3,param.31.3,param.32.3,param.33.3,param.34.3,param.35.3,param.36.3,param.37.3,param.38.3,param.39.3,param.40.3,param.41.3,param.42.3,param.43.3,param.44.3,param.45.3,param.46.3,param.47.3,param.48.3,param.49.3,param.50.3,miu.1.1,miu.2.1,miu.3.1,miu.4.1,miu.5.1,miu.6.1,miu.7.1,miu.8.1,miu.9.1,miu.10.1,miu.11.1,miu.12.1,miu.13.1,miu.14.1,miu.15.1,miu.16.1,miu.17.1,miu.18.1,miu.19.1,miu.20.1,miu.21.1,miu.22.1,miu.23.1,miu.24.1,miu.25.1,miu.26.1,miu.27.1,miu.28.1,miu.29.1,miu.30.1,miu.31.1,miu.32.1,miu.33.1,miu.34.1,miu.35.1,miu.36.1,miu.37.1,miu.38.1,miu.39.1,miu.40.1,miu.41.1,miu.42.1,miu.43.1,miu.44.1,miu.45.1,miu.46.1,miu.47.1,miu.48.1,miu.49.1,miu.50.1,miu.1.2,miu.2.2,miu.3.2,miu.4.2,miu.5.2,miu.6.2,miu.7.2,miu.8.2,miu.9.2,miu.10.2,miu.11.2,miu.12.2,miu.13.2,miu.14.2,miu.15.2,miu.16.2,miu.17.2,miu.18.2,miu.19.2,miu.20.2,miu.21.2,miu.22.2,miu.23.2,miu.24.2,miu.25.2,miu.26.2,miu.27.2,miu.28.2,miu.29.2,miu.30.2,miu.31.2,miu.32.2,miu.33.2,miu.34.2,miu.35.2,miu.36.2,miu.37.2,miu.38.2,miu.39.2,miu.40.2,miu.41.2,miu.42.2,miu.43.2,miu.44.2,miu.45.2,miu.46.2,miu.47.2,miu.48.2,miu.49.2,miu.50.2,miu.1.3,miu.2.3,miu.3.3,miu.4.3,miu.5.3,miu.6.3,miu.7.3,miu.8.3,miu.9.3,miu.10.3,miu.11.3,miu.12.3,miu.13.3,miu.14.3,miu.15.3,miu.16.3,miu.17.3,miu.18.3,miu.19.3,miu.20.3,miu.21.3,miu.22.3,miu.23.3,miu.24.3,miu.25.3,miu.26.3,miu.27.3,miu.28.3,miu.29.3,miu.30.3,miu.31.3,miu.32.3,miu.33.3,miu.34.3,miu.35.3,miu.36.3,miu.37.3,miu.38.3,miu.39.3,miu.40.3,miu.41.3,miu.42.3,miu.43.3,miu.44.3,miu.45.3,miu.46.3,miu.47.3,miu.48.3,miu.49.3,miu.50.3,y_hat.1.1,y_hat.2.1,y_hat.3.1,y_hat.4.1,y_hat.5.1,y_hat.6.1,y_hat.7.1,y_hat.8.1,y_hat.9.1,y_hat.10.1,y_hat.11.1,y_hat.12.1,y_hat.13.1,y_hat.14.1,y_hat.15.1,y_hat.16.1,y_hat.17.1,y_hat.18.1,y_hat.19.1,y_hat.20.1,y_hat.21.1,y_hat.22.1,y_hat.23.1,y_hat.24.1,y_hat.25.1,y_hat.26.1,y_hat.27.1,y_hat.28.1,y_hat.29.1,y_hat.30.1,y_hat.31.1,y_hat.32.1,y_hat.33.1,y_hat.34.1,y_hat.35.1,y_hat.36.1,y_hat.37.1,y_hat.38.1,y_hat.39.1,y_hat.40.1,y_hat.41.1,y_hat.42.1,y_hat.43.1,y_hat.44.1,y_hat.45.1,y_hat.46.1,y_hat.47.1,y_hat.48.1,y_hat.49.1,y_hat.50.1,y_hat.1.2,y_hat.2.2,y_hat.3.2,y_hat.4.2,y_hat.5.2,y_hat.6.2,y_hat.7.2,y_hat.8.2,y_hat.9.2,y_hat.10.2,y_hat.11.2,y_hat.12.2,y_hat.13.2,y_hat.14.2,y_hat.15.2,y_hat.16.2,y_hat.17.2,y_hat.18.2,y_hat.19.2,y_hat.20.2,y_hat.21.2,y_hat.22.2,y_hat.23.2,y_hat.24.2,y_hat.25.2,y_hat.26.2,y_hat.27.2,y_hat.28.2,y_hat.29.2,y_hat.30.2,y_hat.31.2,y_hat.32.2,y_hat.33.2,y_hat.34.2,y_hat.35.2,y_hat.36.2,y_hat.37.2,y_hat.38.2,y_hat.39.2,y_hat.40.2,y_hat.41.2,y_hat.42.2,y_hat.43.2,y_hat.44.2,y_hat.45.2,y_hat.46.2,y_hat.47.2,y_hat.48.2,y_hat.49.2,y_hat.50.2,y_hat.1.3,y_hat.2.3,y_hat.3.3,y_hat.4.3,y_hat.5.3,y_hat.6.3,y_hat.7.3,y_hat.8.3,y_hat.9.3,y_hat.10.3,y_hat.11.3,y_hat.12.3,y_hat.13.3,y_hat.14.3,y_hat.15.3,y_hat.16.3,y_hat.17.3,y_hat.18.3,y_hat.19.3,y_hat.20.3,y_hat.21.3,y_hat.22.3,y_hat.23.3,y_hat.24.3,y_hat.25.3,y_hat.26.3,y_hat.27.3,y_hat.28.3,y_hat.29.3,y_hat.30.3,y_hat.31.3,y_hat.32.3,y_hat.33.3,y_hat.34.3,y_hat.35.3,y_hat.36.3,y_hat.37.3,y_hat.38.3,y_hat.39.3,y_hat.40.3,y_hat.41.3,y_hat.42.3,y_hat.43.3,y_hat.44.3,y_hat.45.3,y_hat.46.3,y_hat.47.3,y_hat.48.3,y_hat.49.3,y_hat.50.3,y_hat.1.4,y_hat.2.4,y_hat.3.4,y_hat.4.4,y_hat.5.4,y_hat.6.4,y_hat.7.4,y_hat.8.4,y_hat.9.4,y_hat.10.4,y_hat.11.4,y_hat.12.4,y_hat.13.4,y_hat.14.4,y_hat.15.4,y_hat.16.4,y_hat.17.4,y_hat.18.4,y_hat.19.4,y_hat.20.4,y_hat.21.4,y_hat.22.4,y_hat.23.4,y_hat.24.4,y_hat.25.4,y_hat.26.4,y_hat.27.4,y_hat.28.4,y_hat.29.4,y_hat.30.4,y_hat.31.4,y_hat.32.4,y_hat.33.4,y_hat.34.4,y_hat.35.4,y_hat.36.4,y_hat.37.4,y_hat.38.4,y_hat.39.4,y_hat.40.4,y_hat.41.4,y_hat.42.4,y_hat.43.4,y_hat.44.4,y_hat.45.4,y_hat.46.4,y_hat.47.4,y_hat.48.4,y_hat.49.4,y_hat.50.4,y_hat.1.5,y_hat.2.5,y_hat.3.5,y_hat.4.5,y_hat.5.5,y_hat.6.5,y_hat.7.5,y_hat.8.5,y_hat.9.5,y_hat.10.5,y_hat.11.5,y_hat.12.5,y_hat.13.5,y_hat.14.5,y_hat.15.5,y_hat.16.5,y_hat.17.5,y_hat.18.5,y_hat.19.5,y_hat.20.5,y_hat.21.5,y_hat.22.5,y_hat.23.5,y_hat.24.5,y_hat.25.5,y_hat.26.5,y_hat.27.5,y_hat.28.5,y_hat.29.5,y_hat.30.5,y_hat.31.5,y_hat.32.5,y_hat.33.5,y_hat.34.5,y_hat.35.5,y_hat.36.5,y_hat.37.5,y_hat.38.5,y_hat.39.5,y_hat.40.5,y_hat.41.5,y_hat.42.5,y_hat.43.5,y_hat.44.5,y_hat.45.5,y_hat.46.5,y_hat.47.5,y_hat.48.5,y_hat.49.5,y_hat.50.5
-0.793067,3.21482,3.07325,2.44478,3.64247,1.92059,0.129214,5.57553,3.70636,3.99555,2.22573,3.05272,2.07757,2.246,5.15106,3.04744,4.76174,4.57914,3.32543,5.21489,2.15825,5.0995,5.6862,5.08874,1.88483,1.51303,4.91083,2.49262,4.42761,5.48674,1.05036,1.96411,2.46041,4.32226,3.53522,5.15634,5.2391,4.79638,4.92029,5.29546,4.11169,3.11431,3.71633,3.74196,6.42665,0.66751,3.39005,1.33465,3.95774,3.72984,4.5874,6.70734,6.30119,4.39354,5.0995,4.02403,4.20521,6.49059,5.92523,5.42834,3.76123,4.07747,5.18487,5.57267,6.39422,5.71114,5.36881,5.935,4.14561,6.5037,4.75294,6.15209,7.26453,5.82963,4.5159,4.60241,5.595,3.57688,5.76248,6.27538,2.66022,3.31634,5.46657,5.05563,4.96413,5.76515,6.05063,6.12038,6.11825,6.10462,5.9022,3.08243,5.67682,4.8204,7.16726,2.71728,6.10981,3.90668,5.21764,5.57329,7.25452,-0.0809532,-0.58113,0.971713,-0.253106,0.332499,0.985762,1.07563,1.61273,0.493354,-0.157306,1.32602,-0.595204,-0.709748,-1.14826,-0.179747,-0.621592,1.03693,-0.128449,0.390669,0.979921,-0.59464,1.00283,0.918086,-0.0823712,0.477171,-0.0607847,-2.4184,0.194763,2.73629,0.294483,1.90463,1.09686,0.480594,-0.171299,1.01494,0.0652851,1.79862,0.416019,0.895789,0.804378,1.60318,0.464167,0.778568,0.687976,0.754165,1.12167,-1.43691,0.727128,0.473094,-1.00581,3.35315,4.00038,1.74556,3.94045,2.30438,1.75657,4.55547,3.57241,4.67897,3.29027,3.65991,2.35755,2.28753,3.30817,2.80107,3.72435,3.88928,1.83974,4.32372,2.30479,6.00781,5.64356,6.13331,4.21847,4.06166,4.61126,2.88696,3.23103,2.87366,1.515,2.50106,3.32337,4.75063,3.07057,4.47817,3.26659,4.42403,4.34826,4.08561,4.809,2.7878,3.68916,2.9463,5.40979,1.47058,4.79304,2.46393,3.37244,4.45452,4.54022,5.47905,5.87201,4.50302,5.83563,4.78302,4.45041,6.14975,4.90325,6.22473,5.44088,4.95637,4.87459,4.83207,5.45175,5.14386,4.9955,5.09563,4.5602,5.3594,4.13362,7.09081,6.16073,7.16701,6.00443,5.90922,5.53398,5.19601,4.69598,5.12865,4.30375,4.25279,5.40169,5.6186,4.59856,5.45317,5.4265,6.12923,5.3743,5.92376,5.65404,5.07652,5.68306,4.52311,6.0188,4.27678,6.29399,4.93917,4.78184,5.43882,6.19978,-0.06,-0.06,-0.06,-0.06,0.89,0.89,0.89,0.61,0.89,-0.06,0.61,-0.06,-0.06,-0.06,-0.06,0.61,0.61,-0.06,0.61,0.61,-0.06,0.61,-0.06,-0.06,-0.06,0.61,-0.06,0.61,0.89,0.89,0.61,0.89,0.61,0.61,0.61,-0.06,-0.06,0.61,-0.06,0.61,0.89,-0.06,0.61,0.61,0.89,0.89,-0.06,0.61,0.61,-0.06,3.70084,4.76512,2.22516,11.4005,1.72331,0.581251,14.6391,4.45055,10.0158,4.50217,5.36114,1.93135,2.1654,24.1093,5.03469,23.7233,10.4346,12.3995,14.8751,1.20008,21.1297,12.8801,14.5908,1.56605,0.817764,19.3863,29.1978,13.0098,9.82802,1.07444,1.18881,1.19997,14.0323,10.719,14.9376,18.8972,9.0512,14.2682,15.001,8.40381,7.76464,7.54907,9.32322,19.1859,0.706955,3.46273,2.02353,9.67964,7.89107,13.0108,12.6968,12.6434,12.3746,19.2131,9.2063,0.926301,27.1775,17.1101,20.601,12.0538,18.2587,8.73549,9.23587,24.7576,13.6153,26.7113,22.773,20.449,24.7268,9.77419,25.435,24.6806,26.88,8.32282,5.89745,26.7101,14.953,22.402,27.5897,4.15596,10.7639,10.5627,24.7555,18.8928,27.7369,26.8986,23.515,24.3619,27.0454,19.7259,24.2209,17.8573,21.087,29.6863,2.14183,14.7949,5.26247,21.142,18.2539,18.5775,8.13895,8.97006,6.35189,14.8938,4.96364,0.635513,17.5978,8.83345,13.6479,8.17249,9.48179,5.50892,6.03063,26.0223,9.19441,25.7416,13.9757,15.8047,17.8346,4.55632,23.3838,16.0438,17.5955,4.67294,2.19104,21.8582,31.2193,16.2613,13.3847,2.07627,4.17713,5.02591,17.1786,14.2931,17.8949,21.3849,12.7452,17.3266,17.9384,12.2137,11.6296,11.4799,13.0458,21.5314,1.06147,8.00892,3.99026,13.3528,11.7765,16.2469,7.1541,7.09452,6.96939,14.9903,3.96102,0.623754,24.9596,12.4439,16.7128,6.80182,13.7228,3.04363,3.3748,21.9406,8.24215,24.2349,19.3987,16.3592,21.9144,4.17505,22.7707,21.9354,24.5123,2.98766,1.54917,24.2701,9.90563,18.9224,25.4298,1.70535,5.73578,4.7978,21.7458,14.5826,25.5381,24.566,20.3418,21.4057,24.7513,15.7098,20.6797,13.3697,17.2151,28.0938,1.02492,9.63415,1.5729,17.3347,13.8583,14.4254,4.88097,4.90185,5.10957,7.77506,3.68015,0.623754,10.6469,6.77757,8.25457,5.15235,7.66602,3.00562,3.24906,9.70264,5.38339,10.6888,9.0054,8.53538,9.67256,3.77307,10.0169,9.54525,10.6532,2.96274,1.54917,10.6362,6.46942,8.89318,10.8449,1.70535,4.73549,4.05442,9.97961,7.67757,11.0022,10.6166,9.26083,9.59266,10.664,7.82076,10.5739,7.11945,8.58796,11.5068,1.02492,5.81128,1.5729,8.51315,7.29624,7.18665
